"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H0","TUR"," Total","Turkey","IDN","Indonesia",2001,"Import",5,202234.521
"H0","TUR"," Total","Turkey","IDN","Indonesia",2002,"Import",5,327058.961
"H0","TUR"," Total","Turkey","IDN","Indonesia",2003,"Import",5,450353.86
"H0","TUR"," Total","Turkey","IDN","Indonesia",2004,"Import",5,623420.3
"H0","TUR"," Total","Turkey","IDN","Indonesia",2005,"Import",5,750237.615
"H0","TUR"," Total","Turkey","IDN","Indonesia",2006,"Import",5,1031302.884
"H0","TUR"," Total","Turkey","IDN","Indonesia",2007,"Import",5,1359927.601
"H0","TUR"," Total","Turkey","IDN","Indonesia",2008,"Import",5,1408894.82
"H0","TUR"," Total","Turkey","IDN","Indonesia",2009,"Import",5,1017887.914
"H0","TUR"," Total","Turkey","IDN","Indonesia",2010,"Import",5,1476658.613
"H0","TUR"," Total","Turkey","IDN","Indonesia",2011,"Import",5,1931716.806
"H0","TUR"," Total","Turkey","IDN","Indonesia",2012,"Import",5,1795778.174
"H0","TUR"," Total","Turkey","IDN","Indonesia",2013,"Import",5,2142498.557
"H0","TUR"," Total","Turkey","IDN","Indonesia",2014,"Import",5,2091866.569
"H0","TUR"," Total","Turkey","IDN","Indonesia",2015,"Import",5,1634769.395
"H0","TUR"," Total","Turkey","IDN","Indonesia",2016,"Import",5,1434130.755
"H0","TUR"," Total","Turkey","IDN","Indonesia",2017,"Import",5,1495465.821
"H0","TUR"," Total","Turkey","IDN","Indonesia",2018,"Import",5,1361378.834
"H0","TUR"," Total","Turkey","IDN","Indonesia",2019,"Import",5,1352296.393
"H0","TUR"," Total","Turkey","IDN","Indonesia",2020,"Import",5,1184801.46
"H0","TUR"," Total","Turkey","IDN","Indonesia",2021,"Import",5,1847385.388
"H0","TUR"," Total","Turkey","IDN","Indonesia",2022,"Import",5,2780874.787
"H0","TUR"," Total","Turkey","IDN","Indonesia",2023,"Import",5,1888458.277
"H0","TUR"," Total","Turkey","IDN","Indonesia",2024,"Import",5,2434797.84
"H0","TUR"," Total","Turkey","IDN","Indonesia",2025,"Import",5,2099992.852
"H0","TUR"," Total","Turkey","IND","India",2000,"Import",5,449307.322
"H0","TUR"," Total","Turkey","IND","India",2001,"Import",5,354875.121
"H0","TUR"," Total","Turkey","IND","India",2002,"Import",5,564172.724
"H0","TUR"," Total","Turkey","IND","India",2003,"Import",5,722837.748
"H0","TUR"," Total","Turkey","IND","India",2004,"Import",5,1046398.122
"H0","TUR"," Total","Turkey","IND","India",2005,"Import",5,1280214.89
"H0","TUR"," Total","Turkey","IND","India",2006,"Import",5,1578476.28
"H0","TUR"," Total","Turkey","IND","India",2007,"Import",5,2299732.094
"H0","TUR"," Total","Turkey","IND","India",2008,"Import",5,2457908.42
"H0","TUR"," Total","Turkey","IND","India",2009,"Import",5,1902606.651
"H0","TUR"," Total","Turkey","IND","India",2010,"Import",5,3409937.589
"H0","TUR"," Total","Turkey","IND","India",2011,"Import",5,6498651.492
"H0","TUR"," Total","Turkey","IND","India",2012,"Import",5,5843637.676
"H0","TUR"," Total","Turkey","IND","India",2013,"Import",5,6739652.327
"H0","TUR"," Total","Turkey","IND","India",2014,"Import",5,7196349.775
"H0","TUR"," Total","Turkey","IND","India",2015,"Import",5,5598698.52
"H0","TUR"," Total","Turkey","IND","India",2016,"Import",5,5664350.498
"H0","TUR"," Total","Turkey","IND","India",2017,"Import",5,6116450.758
"H0","TUR"," Total","Turkey","IND","India",2018,"Import",5,7524705.173
"H0","TUR"," Total","Turkey","IND","India",2019,"Import",5,6635216.803
"H0","TUR"," Total","Turkey","IND","India",2020,"Import",5,4830121.454
"H0","TUR"," Total","Turkey","IND","India",2021,"Import",5,7936146.049
"H0","TUR"," Total","Turkey","IND","India",2022,"Import",5,10697076.768
"H0","TUR"," Total","Turkey","IND","India",2023,"Import",5,7932008.4
"H0","TUR"," Total","Turkey","IND","India",2024,"Import",5,7021135.248
"H0","TUR"," Total","Turkey","IND","India",2025,"Import",5,6081685.441
"H0","TUR"," Total","Turkey","ITA","Italy",2000,"Import",5,4332788.267
"H0","TUR"," Total","Turkey","ITA","Italy",2001,"Import",5,3484129.012
"H0","TUR"," Total","Turkey","ITA","Italy",2002,"Import",5,4095426.778
"H0","TUR"," Total","Turkey","ITA","Italy",2003,"Import",5,5470492.101
"H0","TUR"," Total","Turkey","ITA","Italy",2004,"Import",5,6858681.755
"H0","TUR"," Total","Turkey","ITA","Italy",2005,"Import",5,7566250.319
"H0","TUR"," Total","Turkey","ITA","Italy",2006,"Import",5,8649540.199
"H0","TUR"," Total","Turkey","ITA","Italy",2007,"Import",5,9751279.922
"H0","TUR"," Total","Turkey","ITA","Italy",2008,"Import",5,10682037.49
"H0","TUR"," Total","Turkey","ITA","Italy",2009,"Import",5,7594645.08
"H0","TUR"," Total","Turkey","ITA","Italy",2010,"Import",5,10139887.874
"H0","TUR"," Total","Turkey","ITA","Italy",2011,"Import",5,13449860.657
"H0","TUR"," Total","Turkey","ITA","Italy",2012,"Import",5,13344467.997
"H0","TUR"," Total","Turkey","ITA","Italy",2013,"Import",5,13530847.868
"H0","TUR"," Total","Turkey","ITA","Italy",2014,"Import",5,12945259.546
"H0","TUR"," Total","Turkey","ITA","Italy",2015,"Import",5,11342851.906
"H0","TUR"," Total","Turkey","ITA","Italy",2016,"Import",5,10701289.088
"H0","TUR"," Total","Turkey","ITA","Italy",2017,"Import",5,12119734.061
"H0","TUR"," Total","Turkey","ITA","Italy",2018,"Import",5,10791918.747
"H0","TUR"," Total","Turkey","ITA","Italy",2019,"Import",5,9349592.818
"H0","TUR"," Total","Turkey","ITA","Italy",2020,"Import",5,9199669.923
"H0","TUR"," Total","Turkey","ITA","Italy",2021,"Import",5,11562694.068
"H0","TUR"," Total","Turkey","ITA","Italy",2022,"Import",5,14082251.867
"H0","TUR"," Total","Turkey","ITA","Italy",2023,"Import",5,14994186.139
"H0","TUR"," Total","Turkey","ITA","Italy",2024,"Import",5,19310661.843
"H0","TUR"," Total","Turkey","ITA","Italy",2025,"Import",5,15735722.912
"H0","TUR"," Total","Turkey","JPN","Japan",2000,"Import",5,1620561.014
"H0","TUR"," Total","Turkey","JPN","Japan",2001,"Import",5,1307372.391
"H0","TUR"," Total","Turkey","JPN","Japan",2002,"Import",5,1465506.542
"H0","TUR"," Total","Turkey","JPN","Japan",2003,"Import",5,1927096.261
"H0","TUR"," Total","Turkey","JPN","Japan",2004,"Import",5,2684287.048
"H0","TUR"," Total","Turkey","JPN","Japan",2005,"Import",5,3109218.062
"H0","TUR"," Total","Turkey","JPN","Japan",2006,"Import",5,3216725.403
"H0","TUR"," Total","Turkey","JPN","Japan",2007,"Import",5,3703441.648
"H0","TUR"," Total","Turkey","JPN","Japan",2008,"Import",5,4026764.49
"H0","TUR"," Total","Turkey","JPN","Japan",2009,"Import",5,2781971.052
"H0","TUR"," Total","Turkey","JPN","Japan",2010,"Import",5,3297796.203
"H0","TUR"," Total","Turkey","JPN","Japan",2011,"Import",5,4263730.434
"H0","TUR"," Total","Turkey","JPN","Japan",2012,"Import",5,3601427.435
"H0","TUR"," Total","Turkey","JPN","Japan",2013,"Import",5,3753677.881
"H0","TUR"," Total","Turkey","JPN","Japan",2014,"Import",5,3481907.946
"H0","TUR"," Total","Turkey","JPN","Japan",2015,"Import",5,3268129.382
"H0","TUR"," Total","Turkey","JPN","Japan",2016,"Import",5,4062898.586
"H0","TUR"," Total","Turkey","JPN","Japan",2017,"Import",5,4434186.176
"H0","TUR"," Total","Turkey","JPN","Japan",2018,"Import",5,4515221.751
"H0","TUR"," Total","Turkey","JPN","Japan",2019,"Import",5,3647961.645
"H0","TUR"," Total","Turkey","JPN","Japan",2020,"Import",5,3742695.307
"H0","TUR"," Total","Turkey","JPN","Japan",2021,"Import",5,4389291.768
"H0","TUR"," Total","Turkey","JPN","Japan",2022,"Import",5,4640814.772
"H0","TUR"," Total","Turkey","JPN","Japan",2023,"Import",5,5466846.911
"H0","TUR"," Total","Turkey","JPN","Japan",2024,"Import",5,4737223.358
"H0","TUR"," Total","Turkey","JPN","Japan",2025,"Import",5,5029507.474
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2000,"Import",5,1180942.14
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2001,"Import",5,759498.588
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2002,"Import",5,900418.622
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2003,"Import",5,1312442.226
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2004,"Import",5,2572537.061
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2005,"Import",5,3485388.789
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2006,"Import",5,3556269.13
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2007,"Import",5,4369903.381
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2008,"Import",5,4091711.184
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2009,"Import",5,3118213.745
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2010,"Import",5,4764056.727
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2011,"Import",5,6298482.762
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2012,"Import",5,5660093.072
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2013,"Import",5,6357875.638
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2014,"Import",5,7731589.694
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2015,"Import",5,7246896.374
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2016,"Import",5,6468304.311
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2017,"Import",5,6822628.994
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2018,"Import",5,6638437.911
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2019,"Import",5,5777022.349
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2020,"Import",5,5734338.558
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2021,"Import",5,7597023.174
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2022,"Import",5,9004399.29
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2023,"Import",5,9487978.167
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2024,"Import",5,9245624.656
"H0","TUR"," Total","Turkey","KOR","Korea, Rep.",2025,"Import",5,10260773.256
"H0","TUR"," Total","Turkey","MEX","Mexico",2000,"Import",5,51592.624
"H0","TUR"," Total","Turkey","MEX","Mexico",2001,"Import",5,30915.931
"H0","TUR"," Total","Turkey","MEX","Mexico",2002,"Import",5,51991.592
"H0","TUR"," Total","Turkey","MEX","Mexico",2003,"Import",5,99979
"H0","TUR"," Total","Turkey","MEX","Mexico",2004,"Import",5,120121.512
"H0","TUR"," Total","Turkey","MEX","Mexico",2005,"Import",5,196408.797
"H0","TUR"," Total","Turkey","MEX","Mexico",2006,"Import",5,261944.232
"H0","TUR"," Total","Turkey","MEX","Mexico",2007,"Import",5,352196.654
"H0","TUR"," Total","Turkey","MEX","Mexico",2008,"Import",5,381972.539
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2000,"Import",5,50977.542
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2001,"Import",5,48704.972
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2002,"Import",5,45098.986
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2003,"Import",5,57494.444
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2004,"Import",5,87500.902
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2005,"Import",5,294088.588
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2006,"Import",5,174206.398
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2007,"Import",5,178138.829
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2008,"Import",5,323756.741
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2009,"Import",5,261598.98
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2010,"Import",5,238509.623
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2011,"Import",5,334428.677
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2012,"Import",5,436736.077
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2013,"Import",5,372319.355
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2014,"Import",5,262203.49
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2015,"Import",5,193375.378
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2016,"Import",5,177065.144
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2017,"Import",5,263404.319
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2018,"Import",5,260993.346
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2019,"Import",5,256760.723
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2020,"Import",5,267767.938
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2021,"Import",5,334711.755
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2022,"Import",5,389891.807
"H0","ARE"," Total","United Arab Emirates","ARG","Argentina",2023,"Import",5,356249.35
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2000,"Import",5,548529.762
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2001,"Import",5,646557.076
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2002,"Import",5,657615.156
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2003,"Import",5,706047.15
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2004,"Import",5,903834.825
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2005,"Import",5,997028.462
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2006,"Import",5,1431783.429
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2007,"Import",5,2653819.969
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2008,"Import",5,3321107.59
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2009,"Import",5,1733265.116
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2010,"Import",5,2042198.384
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2011,"Import",5,2438566.104
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2012,"Import",5,2310307.76
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2013,"Import",5,2555099.77
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2014,"Import",5,2338519.893
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2015,"Import",5,2168700.494
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2016,"Import",5,2117092.378
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2017,"Import",5,2420233.684
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2018,"Import",5,2606345.02
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2019,"Import",5,3320529.63
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2020,"Import",5,1707647.85
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2021,"Import",5,2486384.852
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2022,"Import",5,3628792.185
"H0","ARE"," Total","United Arab Emirates","AUS","Australia",2023,"Import",5,3422871.816
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2000,"Import",5,402882.606
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2001,"Import",5,507603.538
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2002,"Import",5,547077.901
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2003,"Import",5,599777.355
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2004,"Import",5,888440.724
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2005,"Import",5,1244404.163
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2006,"Import",5,1615098.376
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2007,"Import",5,1898179.746
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2008,"Import",5,2659628.699
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2009,"Import",5,1769033.424
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2010,"Import",5,1829493.509
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2011,"Import",5,2946016.297
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2012,"Import",5,3479347.264
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2013,"Import",5,3836963.815
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2014,"Import",5,4501496.366
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2015,"Import",5,3801941.004
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2016,"Import",5,3693804.582
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2017,"Import",5,3727664.368
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2018,"Import",5,3107071.199
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2019,"Import",5,2690068.455
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2020,"Import",5,2284853.877
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2021,"Import",5,3095754.653
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2022,"Import",5,3771543.758
"H0","ARE"," Total","United Arab Emirates","BEL","Belgium",2023,"Import",5,3597919.176
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2000,"Import",5,130889.112
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2001,"Import",5,181140.392
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2002,"Import",5,264043.611
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2003,"Import",5,406282.517
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2004,"Import",5,643661.568
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2005,"Import",5,816267.543
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2006,"Import",5,1060084.389
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2007,"Import",5,1289653.133
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2008,"Import",5,1169656.505
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2009,"Import",5,1021147.915
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2010,"Import",5,1217518.711
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2011,"Import",5,1572005.26
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2012,"Import",5,2735290.445
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2013,"Import",5,1619948.77
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2014,"Import",5,2120115.995
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2015,"Import",5,2457499.676
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2016,"Import",5,1776800.272
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2017,"Import",5,2817044.859
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2018,"Import",5,2382129.698
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2019,"Import",5,2700682.651
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2020,"Import",5,2294413.953
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2021,"Import",5,2687530.416
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2022,"Import",5,3649012.554
"H0","ARE"," Total","United Arab Emirates","BRA","Brazil",2023,"Import",5,3786966.619
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2000,"Import",5,245903.923
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2001,"Import",5,163019.848
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2002,"Import",5,169907.879
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2003,"Import",5,219402.292
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2004,"Import",5,267408.796
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2005,"Import",5,352535.597
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2006,"Import",5,535937.746
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2007,"Import",5,657414.184
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2008,"Import",5,1243673.095
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2009,"Import",5,1177326.878
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2010,"Import",5,959850.563
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2011,"Import",5,1479921.725
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2012,"Import",5,1806813.063
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2013,"Import",5,1739278.837
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2014,"Import",5,1721739.838
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2015,"Import",5,1737375.364
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2016,"Import",5,1542535.711
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2017,"Import",5,1901077.061
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2018,"Import",5,1793703.863
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2019,"Import",5,1794477.368
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2020,"Import",5,1820414.098
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2021,"Import",5,2781193.184
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2022,"Import",5,3137464.411
"H0","ARE"," Total","United Arab Emirates","CAN","Canada",2023,"Import",5,2579906.946
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2000,"Import",5,350864.829
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2001,"Import",5,1653433.541
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2002,"Import",5,1392557.687
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2003,"Import",5,1328650.378
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2004,"Import",5,1918737.524
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2005,"Import",5,1850574.041
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2006,"Import",5,2206307.767
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2007,"Import",5,3012531.346
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2008,"Import",5,5644889.9
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2009,"Import",5,2674405.57
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2010,"Import",5,3130813.396
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2011,"Import",5,4171112.911
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2012,"Import",5,5997662.302
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2013,"Import",5,9180274.346
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2014,"Import",5,6418284.708
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2015,"Import",5,4665897.012
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2016,"Import",5,3846405.016
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2017,"Import",5,4979236.832
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2018,"Import",5,5840423.257
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2019,"Import",5,4113719.958
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2020,"Import",5,3028663.109
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2021,"Import",5,5350067.664
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2022,"Import",5,6078700.355
"H0","ARE"," Total","United Arab Emirates","CHE","Switzerland",2023,"Import",5,11209525.12
"H0","ARE"," Total","United Arab Emirates","CHN","China",2000,"Import",5,2062003.48
"H0","ARE"," Total","United Arab Emirates","CHN","China",2001,"Import",5,2240402.136
"H0","ARE"," Total","United Arab Emirates","CHN","China",2002,"Import",5,3038737.642
"H0","ARE"," Total","United Arab Emirates","CHN","China",2003,"Import",5,3831195.373
"H0","ARE"," Total","United Arab Emirates","CHN","China",2004,"Import",5,5313679.526
"H0","ARE"," Total","United Arab Emirates","CHN","China",2005,"Import",5,6890998.775
"H0","ARE"," Total","United Arab Emirates","CHN","China",2006,"Import",5,8502838.236
"H0","ARE"," Total","United Arab Emirates","CHN","China",2007,"Import",5,12307982.945
"H0","ARE"," Total","United Arab Emirates","CHN","China",2008,"Import",5,17356073.355
"H0","ARE"," Total","United Arab Emirates","CHN","China",2009,"Import",5,13022623.646
"H0","ARE"," Total","United Arab Emirates","CHN","China",2010,"Import",5,13588913.292
"H0","ARE"," Total","United Arab Emirates","CHN","China",2011,"Import",5,14965282.043
"H0","ARE"," Total","United Arab Emirates","CHN","China",2012,"Import",5,31897618.111
"H0","ARE"," Total","United Arab Emirates","CHN","China",2013,"Import",5,17470026.819
"H0","ARE"," Total","United Arab Emirates","CHN","China",2014,"Import",5,22149895.833
"H0","ARE"," Total","United Arab Emirates","CHN","China",2015,"Import",5,22845146.262
"H0","ARE"," Total","United Arab Emirates","CHN","China",2016,"Import",5,22424486.75
"H0","ARE"," Total","United Arab Emirates","CHN","China",2017,"Import",5,46950737.136
"H0","ARE"," Total","United Arab Emirates","CHN","China",2018,"Import",5,38009854.47
"H0","ARE"," Total","United Arab Emirates","CHN","China",2019,"Import",5,40781289.395
"H0","ARE"," Total","United Arab Emirates","CHN","China",2020,"Import",5,39387737.463
"H0","ARE"," Total","United Arab Emirates","CHN","China",2021,"Import",5,51795572.369
"H0","ARE"," Total","United Arab Emirates","CHN","China",2022,"Import",5,67215282.944
"H0","ARE"," Total","United Arab Emirates","CHN","China",2023,"Import",5,77419156.21
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2000,"Import",5,1683535.456
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2001,"Import",5,2249565.381
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2002,"Import",5,2519822.151
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2003,"Import",5,3156812.292
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2004,"Import",5,3531876.112
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2005,"Import",5,4501771.907
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2006,"Import",5,5945871.56
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2007,"Import",5,7188241.262
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2008,"Import",5,10101613.516
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2009,"Import",5,8168271.298
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2010,"Import",5,8081544.531
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2011,"Import",5,8347469.898
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2012,"Import",5,12029348.095
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2013,"Import",5,10324952.62
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2014,"Import",5,11546615.414
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2015,"Import",5,11931541.358
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2016,"Import",5,12594493.777
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2017,"Import",5,11511568.902
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2018,"Import",5,10937445.26
"H0","ARE"," Total","United Arab Emirates","DEU","Germany",2019,"Import",5,10077777.824
